State,LGA,Ward,PU-Code,PU-Name,Latitude,Longitude,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Outlier Score
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VIII,04-17-10-020,OPEN SPACE BESIDE NO. 7 UMUNYA STREET OPP. CYRAH HEALTH PHARMACY,6.1623902,6.8029489,143,204,True,-1,False,False,False,False,UNKNOWN,0,138,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/10/pu/020/020-1677363741.pdf,5.29
ANAMBRA,OGBARU,OKPOKO III,04-16-11-008,GBUGHEMOBI JUNCTION I,6.118124,6.8362651,0,708,True,-1,False,False,False,False,UNKNOWN,0,121,1,0,https://docs.inecelectionresults.net/elections_prod/1292/11750-1677864810.pdf,5.25
ANAMBRA,OYI,UMUNYA  II,04-21-15-002,AKANANO P/S II,6.1993215,6.9182937,164,397,True,-1,False,False,False,False,UNKNOWN,1,149,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/15/pu/002/002-1677361527.pdf,5.25
ANAMBRA,NNEWI SOUTH,AMICHI  II,04-15-03-009,"UNITY PRY. SCHOOL, OKPOKOLO V",5.9789552,7.0151132,106,481,True,-1,False,False,False,False,UNKNOWN,0,102,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3186/ward/18474/pu/11330/11330-1677612683.pdf,5.200000000000006
ANAMBRA,ANAMBRA WEST,EZI-ANAM,04-04-01-008,UMUAGWU SQUARE I,6.4901675,6.7922355,80,268,True,-1,False,False,False,False,UNKNOWN,0,70,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3175/ward/18311/pu/8950/8950-1677513481.pdf,5.199999999999998
ANAMBRA,ORUMBA NORTH,NDIOWU,04-19-12-011,UHUANA UNUDIABO,6.0543288,7.2194466,84,376,True,-1,False,False,False,False,UNKNOWN,0,81,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/12/pu/011/011-1677383750.pdf,5.185714285714285
ANAMBRA,NJIKOKA,NAWFIA  I,04-13-13-004,UMUEZUNU SQUARE,6.178444,6.9880335,130,338,True,-1,False,False,False,False,UNKNOWN,2,118,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18456/pu/11036/11036-1677675330.pdf,5.181818181818181
ANAMBRA,NJIKOKA,ABAGANA  I,04-13-03-009,ICHEKUOKU KINDERGATEN II,6.178444,6.9880335,98,320,True,-1,False,False,False,False,UNKNOWN,2,114,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18446/pu/10924/10924-1677671244.pdf,5.153846153846154
ANAMBRA,NJIKOKA,ENUGWU UKWU  II,04-13-10-010,URUEKWO HALL,6.178444,6.9880335,123,367,True,-1,False,False,False,False,UNKNOWN,2,112,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/13/ward/10/pu/010/010-1677404011.pdf,5.153846153846153
ANAMBRA,ANAOCHA,AGULU  I,04-05-07-003,UDOKA PRY. SCHOOL I,6.097804,7.0609994,148,431,True,-1,False,True,False,False,UNKNOWN,1,145,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/9166/result_165750_1677674061_thumb.jpg,5.142857142857148
ANAMBRA,DUNUKOFIA,UMUDIOKA  I,04-08-11-001,UMUEZEKWO HALL I,6.2009693,6.9786326,145,458,True,-1,False,False,False,False,UNKNOWN,1,109,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3179/ward/18384/pu/9901/9901-1677520942.pdf,5.050847457627119
ANAMBRA,ANAOCHA,AKWAEZE,04-05-12-013,NGBUWA VILLAGE HALL II,6.0793764,7.0015508,117,331,True,-1,True,False,False,False,UNKNOWN,0,111,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/12/pu/013/013-1677397153.pdf,5.0
ANAMBRA,AGUATA,AMESI,04-01-05-002,CENTRAL SCHOOL II,6.0085842,7.1009488,100,313,True,-1,False,False,False,False,UNKNOWN,0,97,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/002/002-1677366719.pdf,4.995833333333336
ANAMBRA,ONITSHA -SOUTH,ODOAKPU V,04-18-15-004,MODEBE MEMO P/S IV,6.1426624,6.7785331,120,418,True,-1,False,False,False,False,UNKNOWN,0,117,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18537/pu/12252/12252-1677555162.pdf,4.994186046511634
ANAMBRA,ORUMBA NORTH,AWGBU  II,04-19-07-004,SIENONO KDT (EBEUKPA ISIAKPU) I,6.0543288,7.2194466,84,314,True,-1,False,False,False,False,UNKNOWN,2,81,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/004/004-1677395296.pdf,4.957142857142856
ANAMBRA,ANAOCHA,NENI  II,04-05-16-004,EZEKWUDO PRY. SCHOOL II,6.0964302,7.0175879,105,329,True,-1,False,False,False,False,UNKNOWN,0,91,3,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/16/pu/004/004-1677360920.pdf,4.920634920634923
ANAMBRA,ONITSHA-NORTH,INLAND TOWN III,04-17-05-013,LIFE INTERNATIONAL PRY. SCHOOL,6.1623902,6.8029489,155,612,True,-1,False,True,False,False,UNKNOWN,0,142,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/05/pu/013/013-1677362742.pdf,4.799999999999992
ANAMBRA,AGUATA,IGBO - UKWU  II,04-01-11-002,IHITE PRY. SCHOOL II,6.0085842,7.1009488,104,317,True,-1,False,False,False,False,UNKNOWN,1,100,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3172/ward/18275/pu/8417/8417-1677610843.pdf,4.670833333333334
ANAMBRA,AGUATA,UGA  I,04-01-16-002,UMOMUNYE HALL II,6.0085842,7.1009488,124,433,True,-1,False,False,False,False,UNKNOWN,1,100,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3172/ward/18280/pu/8497/8497-1677594077.pdf,4.670833333333334
ANAMBRA,AGUATA,IGBO-UKWU  I,04-01-10-010,EZEKWEKA HALL,6.0085842,7.1009488,105,312,True,-1,False,True,False,False,UNKNOWN,2,98,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/010/010-1677391854.pdf,4.583333333333339
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VIII,04-17-10-014,NEW ERA SECONDARY SCHOOL II,6.1536729,6.8128437,214,572,True,-1,False,False,False,False,UNKNOWN,0,207,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/10/pu/014/014-1677362591.pdf,4.529411764705875
ANAMBRA,NJIKOKA,ABAGANA  I,04-13-03-007,ICHEKUOKU KINDERGATEN I,6.178444,6.9880335,118,301,True,-1,False,True,False,False,UNKNOWN,0,114,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18446/pu/10923/10923-1677670940.pdf,4.524475524475525
ANAMBRA,ORUMBA NORTH,AWGBU  II,04-19-07-001,PRY. SCHOOL,6.0543288,7.2194466,90,279,True,-1,False,False,False,False,UNKNOWN,1,82,1,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/001/001-1677394644.pdf,4.4999999999999964
ANAMBRA,AYAMELUM,IFITE OGWARI  II,04-02-03-012,AMA/AMA I,6.4878428,6.9638624,100,771,True,-1,False,False,False,False,UNKNOWN,3,88,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/012/012-1677388861.pdf,4.466666666666662
ANAMBRA,ANAMBRA WEST,IFITE-ANAM,04-04-02-016,UMUODIMEGWU II,6.4901675,6.7922355,73,255,True,-1,False,False,False,False,UNKNOWN,2,70,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3175/ward/18312/pu/8978/8978-1677608737.pdf,4.192307692307691
ANAMBRA,ANAMBRA WEST,IFITE-ANAM,04-04-02-001,UMUOGBUEVIAGU I,6.4901675,6.7922355,73,268,True,-1,False,False,False,False,UNKNOWN,2,70,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3175/ward/18312/pu/8963/8963-1677602829.pdf,4.192307692307691
ANAMBRA,ANAOCHA,AGULU  I,04-05-07-011,B.S.S. I,6.0964302,7.0175879,104,234,True,-1,True,False,False,False,UNKNOWN,0,95,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/07/pu/011/011-1677396231.pdf,4.166666666666671
ANAMBRA,ONITSHA-NORTH,INLAND TOWN IV,04-17-06-008,ILO NGBODO AREA,6.1623902,6.8029489,157,571,True,-1,False,False,False,False,UNKNOWN,1,144,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/06/pu/008/008-1677389912.pdf,4.150000000000002
ANAMBRA,ONITSHA -SOUTH,ODOAKPU VII,04-18-17-013,MARGARETH/NNEWI STREET IV,6.140831,6.7757619,119,531,True,-1,False,False,False,False,UNKNOWN,1,111,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18539/pu/12288/12288-1677557423.pdf,4.125714285714291
ANAMBRA,ONITSHA -SOUTH,ODOAKPU VII,04-18-17-007,OZUBULU HALL II,6.133862,6.7813356,114,556,True,-1,False,True,False,False,UNKNOWN,1,108,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18539/pu/12282/12282-1677557993.pdf,4.054216867469882
ANAMBRA,NJIKOKA,NIMO  IV,04-13-18-007,NWAFOR UMUDUNU SQUARE I,6.178444,6.9880335,131,319,True,-1,False,True,False,False,UNKNOWN,1,117,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18461/pu/11095/11095-1677681531.pdf,4.048951048951055
ANAMBRA,NJIKOKA,NAWFIA  I,04-13-13-003,URUKPALAERI VILLAGE HALL,6.178444,6.9880335,127,271,True,-1,False,False,False,False,UNKNOWN,1,118,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18456/pu/11035/11035-1677675227.pdf,4.048951048951048
ANAMBRA,ONITSHA -SOUTH,ODOAKPU VII,04-18-17-011,MARGARETH/NNEWI STREET II,6.140831,6.7757619,118,497,True,-1,False,False,False,False,UNKNOWN,0,114,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18539/pu/12286/12286-1677557615.pdf,4.022857142857138
ANAMBRA,DUNUKOFIA,UMUNNACHI  I,04-08-13-001,NAGBANA VILLAGE SQUARE I,6.1579455,6.9309055,112,503,True,-1,False,False,False,False,UNKNOWN,4,103,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/13/pu/001/001-1677389826.pdf,4.0
ANAMBRA,DUNUKOFIA,UMUNNACHI  I,04-08-13-003,NAGBANA VILLAGE SQUARE III,6.1579455,6.9309055,114,525,True,-1,False,False,False,False,UNKNOWN,3,104,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/13/pu/003/003-1677394489.pdf,4.0
ANAMBRA,AWKA NORTH,EBENEBE  II,04-06-08-002,OBUNO P/S II,6.3388257,7.1370773,109,415,True,-1,False,False,False,False,UNKNOWN,0,98,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/08/pu/002/002-1677399009.pdf,4.0
ANAMBRA,ONITSHA-NORTH,INLAND TOWN III,04-17-05-003,ONITSHA NORTH MOTOR PARK,6.1472141,6.8049579,133,681,True,-1,False,False,False,False,UNKNOWN,0,131,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/05/pu/003/003-1677397326.pdf,3.9729729729729852
ANAMBRA,ORUMBA NORTH,AWGBU  II,04-19-07-008,OKPOKORO,6.0543288,7.2194466,86,246,True,-1,False,False,False,False,UNKNOWN,0,80,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/008/008-1677393876.pdf,3.9571428571428515
ANAMBRA,ONITSHA -SOUTH,ODOAKPU VI,04-18-16-010,MOORE/SAINNEZ II,6.1483617,6.7764566,130,591,True,-1,False,False,False,False,UNKNOWN,0,124,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18538/pu/12268/12268-1677556197.pdf,3.931506849315073
ANAMBRA,ANAMBRA EAST,AGULERI  II,04-03-02-007,UMUNGALAGU VILLAGE HALL,6.3092973,6.8672668,89,139,True,-1,False,False,False,False,UNKNOWN,1,87,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/622473/result_165293_1677596051_thumb.jpg,3.9222797927461106
ANAMBRA,ANAMBRA EAST,AGULERI,04-03-01-016,UGWUNADAGBE PRI. SCH. II BLOCK B,6.3092973,6.8672668,98,272,True,-1,True,False,False,False,UNKNOWN,1,84,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/622470/result_165284_1677586616_thumb.jpg,3.7564766839378305
ANAMBRA,IHALA,OGBOLO,04-12-07-007,OGBOLO PREMIER SCHOOL I,5.8569069,6.7955832,59,567,True,-1,False,False,False,False,UNKNOWN,1,56,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18430/pu/10703/10703-1677637619.pdf,3.737704918032786
ANAMBRA,IHALA,OKIJA  II,04-12-09-015,ELUEM VILLAGE SQUARE II,5.8569069,6.7955832,58,256,True,-1,False,False,False,False,UNKNOWN,0,55,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18432/pu/10741/10741-1677673128.pdf,3.6065573770491772
ANAMBRA,IHALA,OKIJA  III,04-12-10-004,UHUOWELLE VILLAGE SQUARE I,5.8569069,6.7955832,62,367,True,-1,False,False,False,False,UNKNOWN,0,61,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18433/pu/10745/10745-1677614020.pdf,3.5409836065573748
ANAMBRA,ONITSHA -SOUTH,ODOAKPU  II,04-18-12-014,ONYEABOR PRY. SCHOOL I,6.1363826,6.7761686,119,474,True,-1,False,True,False,False,UNKNOWN,2,112,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18534/pu/12219/12219-1677524572.pdf,3.515527950310562
ANAMBRA,ORUMBA  SOUTH,UMUNZE II,04-20-16-016,MBARANGWU VILLAGE SQUARE II,5.999404,7.2005806,102,271,True,-1,False,False,False,False,UNKNOWN,0,95,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3191/ward/18573/pu/12683/12683-1677679788.pdf,3.505747126436781
ANAMBRA,ANAMBRA EAST,UMULERI  II,04-03-14-010,ST. KEVINS OGBU,6.3092973,6.8672668,103,420,True,-1,False,False,False,False,UNKNOWN,0,86,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8906/result_165482_1677498421_thumb.jpg,3.497409326424871
ANAMBRA,ANAMBRA EAST,IGBARIAM,04-03-05-011,AMANASA PRY. SCHOOL I,6.3092973,6.8672668,96,238,True,-1,False,False,False,False,UNKNOWN,1,88,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/011/011-1677390839.pdf,3.497409326424864
ANAMBRA,NNEWI NORTH,UMUDIM  II,04-14-07-011,AKAMILI C/S III,5.9980883,6.8940846,145,481,True,-1,False,False,False,False,UNKNOWN,0,142,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/07/pu/011/011-1677426559.pdf,3.399999999999989
ANAMBRA,ONITSHA-NORTH,AMERICAN QUARTERS,04-17-01-009,NEW AMERICAN/OLD HOSPITAL II,6.1544031,6.7849047,156,597,True,-1,False,False,False,False,UNKNOWN,1,149,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/01/pu/009/009-1677365219.pdf,3.388888888888875
ANAMBRA,ONITSHA -SOUTH,ODOAKPU  II,04-18-12-006,CENTRAL SCHOOL III,6.1517773,6.800955,140,602,True,-1,False,False,False,False,UNKNOWN,0,135,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18534/pu/12211/12211-1677521565.pdf,3.340909090909099
ANAMBRA,AGUATA,IGBO - UKWU  II,04-01-11-010,ETITI HALL II,6.0122865,7.0175879,105,526,True,-1,False,False,False,False,UNKNOWN,1,98,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3172/ward/18275/pu/8425/8425-1677613734.pdf,3.3333333333333384
ANAMBRA,ONITSHA-NORTH,AMERICAN QUARTERS,04-17-01-004,NEW BETHEL PRY. SCHOOL I,6.157141,6.7819658,134,306,True,-1,False,False,False,False,UNKNOWN,0,130,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/01/pu/004/004-1677386028.pdf,3.2156862745097996
ANAMBRA,NNEWI NORTH,URUAGU  III,04-14-10-009,OKPUNO UZODIKE VILLAGE HALL IV,6.0271064,6.9132946,114,498,True,-1,False,False,False,False,UNKNOWN,0,113,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/10/pu/009/009-1677362163.pdf,3.176470588235288
ANAMBRA,IHALA,AMAMU  II,04-12-02-008,LOCAL GOVERNMENT CLINIC II,5.8516439,6.8511814,61,830,True,-1,False,True,False,False,UNKNOWN,0,57,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18425/pu/10646/10646-1677608096.pdf,3.1538461538461506
ANAMBRA,NJIKOKA,NAWFIA  II,04-13-14-005,EBE OGIDI HALL I,6.178444,6.9880335,124,361,True,-1,False,False,False,False,UNKNOWN,0,115,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18457/pu/11043/11043-1677675825.pdf,3.013986013986007
ANAMBRA,NJIKOKA,ABAGANA  II,04-13-04-006,ONUA SQUARE II,6.178444,6.9880335,125,421,True,-1,False,False,False,False,UNKNOWN,1,115,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18447/pu/10935/10935-1677670132.pdf,3.013986013986007
ANAMBRA,ORUMBA NORTH,NDIUKWUENU/OKPEZE,04-19-13-001,"CENTRAL SCHOOL, OZU I",6.2105489,7.1453083,64,354,True,-1,False,False,False,False,UNKNOWN,0,59,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/13/pu/001/001-1677391794.pdf,3.0
ANAMBRA,IHALA,IHITE.,04-12-05-006,UMUDARA C.P.S II,5.8167,6.8167,32,314,True,-1,False,False,False,False,UNKNOWN,0,32,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18428/pu/10675/10675-1677668597.pdf,3.0
ANAMBRA,ORUMBA NORTH,NDIUKWUENU/OKPEZE,04-19-13-002,"CENTRAL SCHOOL, OZU II",6.2105489,7.1453083,58,252,True,-1,False,False,False,False,UNKNOWN,0,57,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/13/pu/002/002-1677382487.pdf,3.0
ANAMBRA,IHALA,OKIJA  V,04-12-12-011,UBAHUDARA,5.8167,6.8167,33,94,True,-1,True,False,False,False,UNKNOWN,0,32,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18435/pu/10779/10779-1677716914.pdf,3.0
ANAMBRA,NNEWI NORTH,URUAGU  II,04-14-09-023,EDOJI C/S IV,6.04965,6.8953635,206,653,True,-1,False,False,False,False,UNKNOWN,1,194,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3185/ward/18470/pu/11289/11289-1677571082.pdf,3.0
ANAMBRA,ANAMBRA EAST,IGBARIAM,04-03-05-013,COMMUNITY SEC. SCH.   ,6.3378809,6.8424767,71,295,True,-1,False,False,False,False,UNKNOWN,2,65,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/013/013-1677395352.pdf,2.9999999999999956
ANAMBRA,ONITSHA -SOUTH,ODOAKPU VI,04-18-16-007,VENN ROAD SOUTH I,6.1499057,6.7781922,139,706,True,-1,False,False,False,False,UNKNOWN,0,130,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18538/pu/12265/12265-1677556525.pdf,2.964705882352935
ANAMBRA,AGUATA,ACHINA  II,04-01-02-007,AMANWAFOR/ABUDUM SQUARE,6.0085842,7.1009488,111,378,True,-1,False,False,False,False,UNKNOWN,1,98,4,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/007/007-1677414767.pdf,2.783333333333339
ANAMBRA,ONITSHA-NORTH,WATER-SIDE CENTRAL  1,04-17-13-001,OREZE PRY. SCHOOL I,6.1623902,6.8029489,146,745,True,-1,True,True,False,False,UNKNOWN,0,141,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/13/pu/001/001-1677361781.pdf,2.7800000000000016
ANAMBRA,ONITSHA -SOUTH,FEGGE VI,04-18-09-001,BETHELEHEM NURSERY AND PRIMARY SCHOOL  I ,6.1363826,6.7761686,117,637,True,-1,False,False,False,False,UNKNOWN,0,114,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/18/ward/09/pu/001/001-1677403667.pdf,2.6583850931677024
ANAMBRA,NNEWI SOUTH,AMICHI  I,04-15-02-009,EZIAMA CENTRAL SCHOOL IV,5.9711275,6.9847178,71,444,True,-1,False,False,False,False,UNKNOWN,0,62,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/02/pu/009/009-1677392413.pdf,2.5999999999999988
ANAMBRA,NNEWI SOUTH,AMICHI  I,04-15-02-010,"UMEOBENE HALL, EZIAMA I",5.9711275,6.9847178,65,235,True,-1,False,False,False,False,UNKNOWN,0,62,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/02/pu/010/010-1677374595.pdf,2.5999999999999988
ANAMBRA,IDEMILI-SOUTH,AKWUKWU,04-11-01-004,COMMUNITY PRY. SCHOOL I,6.07731,6.8672668,125,932,True,-1,False,True,False,False,UNKNOWN,3,118,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/10417/result_167362_1677671109_thumb.jpg,2.590163934426236
ANAMBRA,IHALA,OKIJA  III,04-12-10-009,OBOM IHUAMAFOJORO I,5.8569069,6.7955832,57,314,True,-1,False,False,False,False,UNKNOWN,0,56,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18433/pu/10750/10750-1677606585.pdf,2.5901639344262284
ANAMBRA,IHALA,OGBOLO,04-12-07-004,NKWOGBE P/S I,5.8569069,6.7955832,56,371,True,-1,False,True,False,False,UNKNOWN,0,56,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18430/pu/10700/10700-1677619263.pdf,2.5901639344262284
ANAMBRA,IHALA,AMORKA,04-12-03-007,UNITY SCHOOL AMORKA II,5.7319945,6.8734847,18,277,True,-1,False,False,False,False,UNKNOWN,0,18,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18426/pu/10655/10655-1677694151.pdf,2.5
ANAMBRA,ONITSHA -SOUTH,ODOAKPU VII,04-18-17-008,OZUBULU HALL III,6.133862,6.7813356,106,508,True,-1,False,False,False,False,UNKNOWN,1,105,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18539/pu/12283/12283-1677557898.pdf,2.4759036144578364
ANAMBRA,ANAMBRA EAST,AGULERI,04-03-01-009,UMUEZE PUBLIC SQUARE,6.3257805,6.8190224,71,301,True,-1,False,False,False,False,UNKNOWN,1,67,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8742/result_165277_1677609662_thumb.jpg,2.3999999999999972
ANAMBRA,ORUMBA  SOUTH,UMUNZE III,04-20-17-011,NDIKPA UMUCHEKE HALL,5.999404,7.2005806,93,161,True,-1,False,False,False,False,UNKNOWN,0,92,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3191/ward/18574/pu/122435/122435-1677784288.pdf,2.3333333333333273
ANAMBRA,ORUMBA NORTH,AMAETITI,04-19-03-002,OBINETITI AMAETITI,6.1317907,7.1305536,67,264,True,-1,False,False,False,False,UNKNOWN,0,64,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/03/pu/002/002-1677420902.pdf,2.0
ANAMBRA,ORUMBA NORTH,AMAETITI,04-19-03-001,"CENTRAL SCHOOL, AMAETITI",6.1317907,7.1305536,74,273,True,-1,False,False,False,False,UNKNOWN,1,64,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/03/pu/001/001-1677416895.pdf,2.0
ANAMBRA,ONITSHA -SOUTH,FEGGE II,04-18-05-012,"5, MAIFULANI STREET II",6.1372855,6.7758993,115,445,True,-1,False,False,False,False,UNKNOWN,0,115,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/18/ward/05/pu/010/010-1677407287.pdf,1.8963414634146316
ANAMBRA,IDEMILI-SOUTH,AWKA-ETITI  II,04-11-05-008,NNABA HALL I,6.07731,6.8672668,131,472,True,-1,False,False,False,False,UNKNOWN,2,118,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/10463/result_167417_1677668284_thumb.jpg,1.8032786885245966
ANAMBRA,OGBARU,OKPOKO IV,04-16-12-020,CO-OPERATIVE ROAD VII,5.9213455,6.7279918,76,417,True,-1,False,False,False,False,UNKNOWN,0,72,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3187/ward/18503/pu/11786/11786-1677751419.pdf,1.560975609756093
ANAMBRA,ANAMBRA WEST,EZI-ANAM,04-04-01-013,UMUOGWU SQUARE,6.4901675,6.7922355,79,324,True,-1,False,True,False,False,UNKNOWN,3,72,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3175/ward/18311/pu/8955/8955-1677519002.pdf,1.4538461538461482
ANAMBRA,IHALA,OKIJA  V,04-12-12-012,UMUDARUZU VILLAGE SQUARE III,5.8569069,6.7955832,64,292,True,-1,False,False,False,False,UNKNOWN,0,58,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18435/pu/10780/10780-1677717371.pdf,1.4098360655737738
ANAMBRA,NNEWI SOUTH,AMICHI  I,04-15-02-008,EZIAMA CENTRAL SCHOOL III,5.9711275,6.9847178,65,387,True,-1,False,False,False,False,UNKNOWN,0,63,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/02/pu/008/008-1677392981.pdf,1.400000000000003
ANAMBRA,IHALA,IHITE.,04-12-05-004,UMUEZEAWALA C.P.S II,5.8516439,6.8511814,56,479,True,-1,False,False,False,False,UNKNOWN,1,54,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18428/pu/10673/10673-1677667184.pdf,1.2564102564102555
ANAMBRA,IHALA,AMAMU  I,04-12-01-015,ST. PETERS UMUDIOHA II,5.8516439,6.8511814,56,449,True,-1,False,True,False,False,UNKNOWN,0,55,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18424/pu/10637/10637-1677634805.pdf,1.1025641025640995
